Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
6890	-1002.814	-1010.261	7.446379	0.03276816	0.120409	0.000513173	0.000513173	0.000512687	0.000512687	0.000508395	0.000508395	0.000512717	0.000512717	0.00137862	0.00137862	0.327632	0.00138614	0.00138614	0.00137453	0.00137453	0.00138622	0.00138622	0.000811447	0.000811447	0.000816644	0.000816644	0.192659	0.00080904	0.00080904	0.000815918	0.000815918	0.00098419	0.00098419	0.000990494	0.000990494	0.000989555	0.000989555	0.231717	0.000989613	0.000989613	0.00103476	0.00103476	0.00104139	0.00104139	0.0010404	0.0010404	0.00103169	0.00103169	0.245694	0.000712789	0.00135782	0.00126174	0.000414032	0.00126767	0.00707744	0.0133963	0.0124602	0.00412325	0.012518	1.23607	3.34194	1.96704	2.38579	2.50838	1.23607	3.34194	1.96704	2.38579	2.50838	0.124503	0.338683	0.199165	0.239624	0.25399
6900	-1001.309	-1009.179	7.869098	0.04932211	0.125298	0.000812723	0.000812723	0.000815107	0.000815107	0.000804141	0.000804141	0.000821778	0.000821778	0.00195015	0.00195015	0.300767	0.00195623	0.00195623	0.00192991	0.00192991	0.00197224	0.00197224	0.00116786	0.00116786	0.00116807	0.00116807	0.180644	0.00115574	0.00115574	0.00118109	0.00118109	0.00129953	0.00129953	0.00129977	0.00129977	0.00130358	0.00130358	0.198306	0.00131425	0.00131425	0.00141274	0.00141274	0.001413	0.001413	0.00141715	0.00141715	0.00139808	0.00139808	0.220311	0.00148937	0.00150797	0.00180573	0.000436066	0.0026389	0.0146752	0.0148557	0.017737	0.00434173	0.0257106	1.29865	3.11671	1.86646	2.07689	2.25783	1.29865	3.11671	1.86646	2.07689	2.25783	0.131806	0.316384	0.18999	0.20874	0.231593
6910	-1004.663	-1012.576	7.912083	0.03850021	0.134616	0.000669106	0.000669106	0.000676107	0.000676107	0.000661564	0.000661564	0.000669359	0.000669359	0.00148427	0.00148427	0.294484	0.00148938	0.00148938	0.00145735	0.00145735	0.00147452	0.00147452	0.000779132	0.000779132	0.000773722	0.000773722	0.1562	0.000765	0.000765	0.000774013	0.000774013	0.000970691	0.000970691	0.00096395	0.00096395	0.000974036	0.000974036	0.190418	0.000964314	0.000964314	0.00124843	0.00124843	0.00123976	0.00123976	0.00125273	0.00125273	0.00122579	0.00122579	0.247787	0.00225597	0.00154586	0.00260832	0.000401278	0.00158417	0.022062	0.0152233	0.0254202	0.00399674	0.0155947	1.36918	3.01613	1.58325	1.97251	2.5369	1.36918	3.01613	1.58325	1.97251	2.5369	0.139969	0.306295	0.162384	0.198164	0.257721
6920	-1000.582	-1008.004	7.421991	0.0306696	0.125143	0.00049912	0.00049912	0.00049891	0.00049891	0.000493989	0.000493989	0.000499972	0.000499972	0.00122261	0.00122261	0.31174	0.00123241	0.00123241	0.00122026	0.00122026	0.00123504	0.00123504	0.000876999	0.000876999	0.000884404	0.000884404	0.223523	0.000875313	0.000875313	0.000885915	0.000885915	0.000894548	0.000894548	0.000902102	0.000902102	0.000901723	0.000901723	0.225747	0.000903643	0.000903643	0.000976455	0.000976455	0.0009847	0.0009847	0.000984286	0.000984286	0.000974577	0.000974577	0.249401	0.000358857	0.00120629	0.00116379	0.000165926	0.00137919	0.00357574	0.0119191	0.011504	0.00165651	0.0136042	1.28641	3.1777	2.27942	2.32504	2.53792	1.28641	3.1777	2.27942	2.32504	2.53792	0.129127	0.321561	0.230568	0.232951	0.257241
6930	-1000.198	-1007.286	7.088606	0.02900291	0.136728	0.000512194	0.000512194	0.000515563	0.000515563	0.0005089	0.0005089	0.000513866	0.000513866	0.00129298	0.00129298	0.347457	0.00130582	0.00130582	0.00128894	0.00128894	0.00130152	0.00130152	0.000744465	0.000744465	0.000746944	0.000746944	0.201373	0.00074214	0.00074214	0.000749382	0.000749382	0.000918783	0.000918783	0.000921843	0.000921843	0.000927907	0.000927907	0.245313	0.000924852	0.000924852	0.0010258	0.0010258	0.00102922	0.00102922	0.00103599	0.00103599	0.0010226	0.0010226	0.27656	0.000518717	0.000853444	0.00151689	0.000204878	0.00118268	0.0051604	0.00846222	0.0149422	0.00204459	0.0116886	1.40085	3.54807	2.04289	2.52124	2.81491	1.40085	3.54807	2.04289	2.52124	2.81491	0.140829	0.357836	0.207339	0.2527	0.284787
6940	-1004.532	-1012.403	7.870897	0.04937008	0.133184	0.000873273	0.000873273	0.000869283	0.000869283	0.000857689	0.000857689	0.000888774	0.000888774	0.00185219	0.00185219	0.288177	0.00186223	0.00186223	0.00183739	0.00183739	0.00190399	0.00190399	0.00123357	0.00123357	0.00124595	0.00124595	0.19105	0.00122371	0.00122371	0.00126806	0.00126806	0.0013907	0.0013907	0.00140465	0.00140465	0.00139824	0.00139824	0.212514	0.00142959	0.00142959	0.00137861	0.00137861	0.00139245	0.00139245	0.00138608	0.00138608	0.0013676	0.0013676	0.218302	0.00125573	0.00227175	0.00180443	0.000446707	0.00408718	0.0124015	0.0222128	0.0177245	0.00444721	0.0392668	1.38363	2.9641	1.9741	2.22556	2.20622	1.38363	2.9641	1.9741	2.22556	2.20622	0.140162	0.303089	0.200993	0.22376	0.229351
6950	-1007.935	-1015.664	7.728115	0.03768101	0.133802	0.000644716	0.000644716	0.00065218	0.00065218	0.000641986	0.000641986	0.000648841	0.000648841	0.0015568	0.0015568	0.31312	0.00155033	0.00155033	0.00152609	0.00152609	0.00154239	0.00154239	0.000768535	0.000768535	0.00075658	0.00075658	0.156365	0.000753377	0.000753377	0.000761421	0.000761421	0.000996237	0.000996237	0.000980741	0.000980741	0.000992095	0.000992095	0.199525	0.000987016	0.000987016	0.00125706	0.00125706	0.00123751	0.00123751	0.00125183	0.00125183	0.00123227	0.00123227	0.254451	0.002483	0.00088892	0.00205685	0.000461711	0.00153438	0.0242284	0.00881088	0.0201539	0.00459589	0.0151119	1.35673	3.22514	1.59213	2.06385	2.60418	1.35673	3.22514	1.59213	2.06385	2.60418	0.138978	0.325471	0.162445	0.207438	0.264408
6960	-1001.066	-1008.581	7.515408	0.04965731	0.130417	0.000858441	0.000858441	0.000858609	0.000858609	0.000848374	0.000848374	0.00085546	0.00085546	0.00200764	0.00200764	0.309767	0.00202364	0.00202364	0.00199952	0.00199952	0.00201622	0.00201622	0.00106872	0.00106872	0.00107703	0.00107703	0.16493	0.0010644	0.0010644	0.00107329	0.00107329	0.00139895	0.00139895	0.00140982	0.00140982	0.0014101	0.0014101	0.213319	0.00140493	0.00140493	0.00176631	0.00176631	0.00178004	0.00178004	0.00178039	0.00178039	0.00175917	0.00175917	0.271585	0.000662455	0.00144508	0.00146492	0.000255467	0.00109277	0.00658095	0.0142449	0.0144377	0.00254817	0.0108096	1.36328	3.2131	1.71042	2.23893	2.82687	1.36328	3.2131	1.71042	2.23893	2.82687	0.137259	0.325861	0.173497	0.224566	0.285757
6970	-1005.467	-1012.44	6.972782	0.0280191	0.123141	0.000446436	0.000446436	0.000443075	0.000443075	0.000440579	0.000440579	0.000443552	0.000443552	0.00120291	0.00120291	0.335873	0.00120116	0.00120116	0.00119439	0.00119439	0.00120245	0.00120245	0.000860231	0.000860231	0.000865493	0.000865493	0.238383	0.000854138	0.000854138	0.000859903	0.000859903	0.000823605	0.000823605	0.000828643	0.000828643	0.000822405	0.000822405	0.226948	0.000823291	0.000823291	0.00106723	0.00106723	0.00107376	0.00107376	0.00106568	0.00106568	0.00105968	0.00105968	0.296065	0.000932138	0.00154949	0.000785075	0.00021727	0.000893607	0.0092353	0.0152585	0.0077896	0.00216799	0.00885693	1.25521	3.40282	2.43344	2.32984	3.01902	1.25521	3.40282	2.43344	2.32984	3.01902	0.126689	0.345474	0.245263	0.233544	0.304598
6980	-1001.129	-1008.715	7.585397	0.02583234	0.138586	0.000464552	0.000464552	0.000464383	0.000464383	0.000458112	0.000458112	0.000462541	0.000462541	0.00100735	0.00100735	0.307338	0.00101835	0.00101835	0.0010046	0.0010046	0.00101431	0.00101431	0.000669376	0.000669376	0.000676934	0.000676934	0.204149	0.00066755	0.00066755	0.000674004	0.000674004	0.00076541	0.00076541	0.000774051	0.000774051	0.00077377	0.00077377	0.230286	0.000770701	0.000770701	0.000790549	0.000790549	0.000799474	0.000799474	0.000799183	0.000799183	0.000788391	0.000788391	0.240149	0.000393955	0.00152738	0.00149044	0.000119954	0.00108799	0.00392409	0.0150441	0.0146855	0.0011981	0.0107628	1.41702	3.10741	2.06485	2.36109	2.43864	1.41702	3.10741	2.06485	2.36109	2.43864	0.142285	0.315427	0.209525	0.236454	0.246504
6990	-1002.267	-1009.887	7.620674	0.03961497	0.135121	0.000702372	0.000702372	0.000701571	0.000701571	0.000691851	0.000691851	0.000707949	0.000707949	0.00147858	0.00147858	0.289094	0.00148891	0.00148891	0.00146828	0.00146828	0.00150244	0.00150244	0.00115176	0.00115176	0.00116113	0.00116113	0.224938	0.00114374	0.00114374	0.00117035	0.00117035	0.00110536	0.00110536	0.00111435	0.00111435	0.00111308	0.00111308	0.212885	0.0011232	0.0011232	0.00122899	0.00122899	0.00123899	0.00123899	0.00123758	0.00123758	0.00122043	0.00122043	0.242202	0.000947812	0.00176922	0.00165318	0.00024481	0.00257729	0.00938913	0.0173846	0.0162629	0.00244212	0.0251253	1.39374	2.95786	2.30408	2.21125	2.45856	1.39374	2.95786	2.30408	2.21125	2.45856	0.140729	0.300971	0.234192	0.221797	0.252054
7000	-1003.963	-1012.023	8.059463	0.04132236	0.111467	0.000602197	0.000602197	0.000602417	0.000602417	0.000592491	0.000592491	0.000603634	0.000603634	0.00152348	0.00152348	0.283521	0.00152815	0.00152815	0.00150297	0.00150297	0.00153124	0.00153124	0.000866369	0.000866369	0.000868708	0.000868708	0.161291	0.000854706	0.000854706	0.000870781	0.000870781	0.00109082	0.00109082	0.00109376	0.00109376	0.00109416	0.00109416	0.19973	0.00109637	0.00109637	0.00114643	0.00114643	0.00114952	0.00114952	0.00114994	0.00114994	0.00113099	0.00113099	0.21386	0.00176799	0.00204276	0.00207999	0.000398017	0.0022862	0.0173727	0.0200186	0.020376	0.00396439	0.022351	1.14251	2.89822	1.64815	2.07513	2.18092	1.14251	2.89822	1.64815	2.07513	2.18092	0.116268	0.295693	0.168212	0.20848	0.223014
7010	-1003.668	-1011.685	8.016777	0.04032722	0.134701	0.000721162	0.000721162	0.000719308	0.000719308	0.000701765	0.000701765	0.00071861	0.00071861	0.00146462	0.00146462	0.284196	0.00148897	0.00148897	0.00145265	0.00145265	0.00148752	0.00148752	0.000836684	0.000836684	0.000852784	0.000852784	0.161933	0.000829847	0.000829847	0.000849767	0.000849767	0.00104884	0.00104884	0.00106902	0.00106902	0.00106627	0.00106627	0.198043	0.00106524	0.00106524	0.00121815	0.00121815	0.00124159	0.00124159	0.0012384	0.0012384	0.0012082	0.0012082	0.235535	0.00123373	0.00318178	0.00291653	0.000406517	0.00281666	0.0121869	0.0308366	0.0283388	0.00404871	0.027395	1.38651	2.87007	1.63956	2.0553	2.38709	1.38651	2.87007	1.63956	2.0553	2.38709	0.140422	0.295984	0.168671	0.206542	0.245348
7020	-1009.241	-1017.216	7.975283	0.02058685	0.120357	0.000319109	0.000319109	0.000338747	0.000338747	0.000314189	0.000314189	0.000324109	0.000324109	0.000800344	0.000800344	0.30738	0.000857328	0.000857328	0.000795176	0.000795176	0.000820281	0.000820281	0.000412265	0.000412265	0.000416016	0.000416016	0.168079	0.000409602	0.000409602	0.000422535	0.000422535	0.00055357	0.00055357	0.000558607	0.000558607	0.000592984	0.000592984	0.209327	0.00056736	0.00056736	0.000561103	0.000561103	0.000566208	0.000566208	0.000601053	0.000601053	0.00055748	0.00055748	0.218874	0.00085164	0.00176925	0.00803218	0.000200396	0.00336394	0.00844448	0.0173849	0.0743498	0.00199995	0.0325446	1.21849	3.08385	1.58852	2.13299	2.16202	1.21849	3.08385	1.58852	2.13299	2.16202	0.122949	0.313927	0.171399	0.213872	0.223446
7030	-999.3415	-1007.071	7.729095	0.03411475	0.13469	0.00060058	0.00060058	0.00060241	0.00060241	0.000592427	0.000592427	0.000597932	0.000597932	0.00137175	0.00137175	0.313802	0.00138964	0.00138964	0.00136662	0.00136662	0.00137932	0.00137932	0.000712025	0.000712025	0.000719124	0.000719124	0.16338	0.000709362	0.000709362	0.000715954	0.000715954	0.00091369	0.00091369	0.000922799	0.000922799	0.000925611	0.000925611	0.206179	0.000918732	0.000918732	0.00109752	0.00109752	0.00110846	0.00110846	0.00111184	0.00111184	0.00109341	0.00109341	0.249962	0.000760106	0.00176471	0.0020748	0.00038329	0.00131614	0.00754372	0.017341	0.0203263	0.00381826	0.0129904	1.38395	3.19252	1.65712	2.12646	2.55429	1.38395	3.19252	1.65712	2.12646	2.55429	0.139477	0.324817	0.169093	0.213541	0.258784
7040	-1007.559	-1015.288	7.728588	0.03329202	0.134016	0.000576084	0.000576084	0.000580025	0.000580025	0.000566983	0.000566983	0.000580305	0.000580305	0.00128412	0.00128412	0.29787	0.00129105	0.00129105	0.00126202	0.00126202	0.00129167	0.00129167	0.0009776	0.0009776	0.000976195	0.000976195	0.228319	0.000960773	0.000960773	0.000983347	0.000983347	0.000830942	0.000830942	0.000829747	0.000829747	0.000835424	0.000835424	0.189703	0.000835827	0.000835827	0.00101273	0.00101273	0.00101127	0.00101127	0.00101819	0.00101819	0.000995294	0.000995294	0.236637	0.00203963	0.00189295	0.0025901	0.000283231	0.00263951	0.0199886	0.0185778	0.0252471	0.00282432	0.0257163	1.3586	3.02403	2.3022	1.95682	2.38492	1.3586	3.02403	2.3022	1.95682	2.38492	0.138622	0.308127	0.236115	0.196367	0.244712
7050	-1001.561	-1009.568	8.007389	0.03443127	0.138908	0.000623406	0.000623406	0.000634286	0.000634286	0.000616598	0.000616598	0.000633979	0.000633979	0.00132386	0.00132386	0.299038	0.00135619	0.00135619	0.00131837	0.00131837	0.00135553	0.00135553	0.000751892	0.000751892	0.000757042	0.000757042	0.172804	0.000748774	0.000748774	0.000769881	0.000769881	0.00089325	0.00089325	0.000899368	0.000899368	0.000915064	0.000915064	0.199567	0.000914621	0.000914621	0.00092547	0.00092547	0.00093181	0.00093181	0.000948071	0.000948071	0.000921633	0.000921633	0.212594	0.000796621	0.00148704	0.00325816	0.000378636	0.00320817	0.00790325	0.0146525	0.0315536	0.00377208	0.0310845	1.42724	3.05163	1.73319	2.05904	2.13331	1.42724	3.05163	1.73319	2.05904	2.13331	0.143924	0.309746	0.178859	0.206811	0.220048
7060	-998.6972	-1006.235	7.537886	0.03548276	0.136714	0.000636421	0.000636421	0.000632501	0.000632501	0.000627226	0.000627226	0.00063435	0.00063435	0.00134285	0.00134285	0.295613	0.00135101	0.00135101	0.00133974	0.00133974	0.00135496	0.00135496	0.00100792	0.00100792	0.00102033	0.00102033	0.220515	0.00100559	0.00100559	0.00101701	0.00101701	0.000955899	0.000955899	0.000967664	0.000967664	0.000961704	0.000961704	0.20739	0.000964516	0.000964516	0.00118914	0.00118914	0.00120378	0.00120378	0.00119636	0.00119636	0.00118638	0.00118638	0.260923	0.000553922	0.00179152	0.00116459	0.000320935	0.0014604	0.0055087	0.0175999	0.0115118	0.00319909	0.0143938	1.40963	3.01094	2.25996	2.14331	2.66628	1.40963	3.01094	2.25996	2.14331	2.66628	0.141775	0.306391	0.228617	0.215089	0.270475
7070	-1002.736	-1010.365	7.628921	0.04229895	0.117401	0.000651926	0.000651926	0.000648028	0.000648028	0.000644116	0.000644116	0.000651532	0.000651532	0.00165402	0.00165402	0.301335	0.00165369	0.00165369	0.00164371	0.00164371	0.00166263	0.00166263	0.000945032	0.000945032	0.000950527	0.000950527	0.17114	0.000939141	0.000939141	0.000949953	0.000949953	0.00118945	0.00118945	0.00119637	0.00119637	0.00118922	0.00118922	0.214102	0.00119565	0.00119565	0.00142644	0.00142644	0.00143474	0.00143474	0.00142616	0.00142616	0.00141755	0.00141755	0.259717	0.00085817	0.00144463	0.000838109	0.000229413	0.00138333	0.00850868	0.0142406	0.00831143	0.00228888	0.0136446	1.21543	3.10164	1.77213	2.23047	2.67488	1.21543	3.10164	1.77213	2.23047	2.67488	0.122592	0.314563	0.178709	0.223644	0.271127
7080	-999.6343	-1007.431	7.797115	0.03037657	0.126887	0.000502849	0.000502849	0.000509576	0.000509576	0.000495222	0.000495222	0.000504765	0.000504765	0.00118354	0.00118354	0.305853	0.00121375	0.00121375	0.00117956	0.00117956	0.00120229	0.00120229	0.000681369	0.000681369	0.000689537	0.000689537	0.178436	0.000679078	0.000679078	0.000692165	0.000692165	0.000828913	0.000828913	0.00083885	0.00083885	0.000850072	0.000850072	0.21096	0.000842046	0.000842046	0.000923573	0.000923573	0.000934645	0.000934645	0.000947148	0.000947148	0.000920468	0.000920468	0.239581	0.000732183	0.00193981	0.00330351	0.000393526	0.0023282	0.00726861	0.019029	0.0319787	0.00391984	0.0227523	1.29911	3.09433	1.78142	2.16716	2.41465	1.29911	3.09433	1.78142	2.16716	2.41465	0.130912	0.315412	0.183921	0.21768	0.247033
7090	-1004.435	-1012.306	7.871697	0.03495527	0.134397	0.000618689	0.000618689	0.000612215	0.000612215	0.000608412	0.000608412	0.000621462	0.000621462	0.00133999	0.00133999	0.300909	0.00134816	0.00134816	0.00133979	0.00133979	0.00136852	0.00136852	0.000973406	0.000973406	0.000989695	0.000989695	0.216301	0.000973256	0.000973256	0.000994131	0.000994131	0.000891712	0.000891712	0.000906634	0.000906634	0.000897148	0.000897148	0.196917	0.000910697	0.000910697	0.000898673	0.000898673	0.000913712	0.000913712	0.000904151	0.000904151	0.000898535	0.000898535	0.20271	0.000442937	0.00212375	0.00105517	0.000427416	0.00258142	0.00440984	0.0207958	0.0104415	0.00425597	0.0251646	1.38651	3.05324	2.21795	2.03181	2.04767	1.38651	3.05324	2.21795	2.03181	2.04767	0.139319	0.311702	0.224162	0.204129	0.20994
7100	-1001.152	-1008.895	7.743054	0.02977065	0.134936	0.000520902	0.000520902	0.00052297	0.00052297	0.000514187	0.000514187	0.000518523	0.000518523	0.00119606	0.00119606	0.313856	0.00120858	0.00120858	0.00118828	0.00118828	0.00119831	0.00119831	0.000722433	0.000722433	0.000727111	0.000727111	0.190326	0.000717738	0.000717738	0.000723791	0.000723791	0.00076194	0.00076194	0.000766873	0.000766873	0.000769918	0.000769918	0.197363	0.000763372	0.000763372	0.000922835	0.000922835	0.00092881	0.00092881	0.000932498	0.000932498	0.000916837	0.000916837	0.241055	0.00102324	0.00167735	0.00208106	0.000366678	0.00121314	0.0101288	0.0164968	0.0203864	0.00365338	0.011986	1.37668	3.1815	1.92167	2.02675	2.45473	1.37668	3.1815	1.92167	2.02675	2.45473	0.139089	0.323439	0.196108	0.203487	0.248457
7110	-1004.675	-1012.731	8.056179	0.04670866	0.123292	0.000769787	0.000769787	0.000778101	0.000778101	0.000749435	0.000749435	0.000767638	0.000767638	0.00160764	0.00160764	0.267583	0.00165656	0.00165656	0.00159553	0.00159553	0.00163428	0.00163428	0.000863553	0.000863553	0.000880322	0.000880322	0.145287	0.000857049	0.000857049	0.000877865	0.000877865	0.00132778	0.00132778	0.00135356	0.00135356	0.00136818	0.00136818	0.215159	0.00134978	0.00134978	0.00138524	0.00138524	0.00141214	0.00141214	0.00142739	0.00142739	0.00137481	0.00137481	0.229923	0.00106607	0.00302862	0.0041414	0.000304779	0.00274104	0.0105483	0.0293959	0.0397671	0.00303853	0.0266792	1.27969	2.72443	1.46344	2.25015	2.34754	1.27969	2.72443	1.46344	2.25015	2.34754	0.129422	0.280571	0.152244	0.225957	0.241122
7120	-1004.748	-1012.701	7.953085	0.03172929	0.125788	0.000527052	0.000527052	0.000523317	0.000523317	0.000513676	0.000513676	0.000521305	0.000521305	0.00107765	0.00107765	0.26912	0.00109454	0.00109454	0.00107437	0.00107437	0.00109033	0.00109033	0.000585542	0.000585542	0.000598961	0.000598961	0.14519	0.00058376	0.00058376	0.00059243	0.00059243	0.000874052	0.000874052	0.000894083	0.000894083	0.000887747	0.000887747	0.212735	0.000884334	0.000884334	0.00105337	0.00105337	0.00107751	0.00107751	0.00106987	0.00106987	0.00105016	0.00105016	0.260187	0.000638622	0.00294502	0.00221547	0.000332377	0.00182252	0.00634569	0.0286077	0.0216745	0.00331276	0.017899	1.29086	2.69987	1.46697	2.18979	2.63903	1.29086	2.69987	1.46697	2.18979	2.63903	0.129959	0.277793	0.149911	0.219816	0.268689
7130	-1002.829	-1010.63	7.801025	0.02480748	0.128171	0.000412304	0.000412304	0.000412596	0.000412596	0.000406131	0.000406131	0.000415023	0.000415023	0.000929374	0.000929374	0.295674	0.000940854	0.000940854	0.000926112	0.000926112	0.000946389	0.000946389	0.000687308	0.000687308	0.000695307	0.000695307	0.218817	0.000684895	0.000684895	0.000699891	0.000699891	0.000705081	0.000705081	0.000713286	0.000713286	0.00071379	0.00071379	0.220958	0.000717989	0.000717989	0.000653981	0.000653981	0.000661592	0.000661592	0.000662059	0.000662059	0.000651685	0.000651685	0.209431	0.000651856	0.00182322	0.00189512	0.00029853	0.00249458	0.00647634	0.0179057	0.0185988	0.00297642	0.0243387	1.30581	2.97767	2.2021	2.25904	2.09532	1.30581	2.97767	2.2021	2.25904	2.09532	0.131463	0.30316	0.224352	0.226658	0.21469
7140	-1002.602	-1010.022	7.419732	0.02975513	0.134839	0.000522103	0.000522103	0.000518843	0.000518843	0.000514826	0.000514826	0.000520543	0.000520543	0.0010658	0.0010658	0.280827	0.00106982	0.00106982	0.00106153	0.00106153	0.00107332	0.00107332	0.000831043	0.000831043	0.000839413	0.000839413	0.217603	0.000827713	0.000827713	0.000836904	0.000836904	0.0009356	0.0009356	0.000945022	0.000945022	0.000939122	0.000939122	0.243084	0.000942198	0.000942198	0.00103817	0.00103817	0.00104862	0.00104862	0.00104207	0.00104207	0.00103401	0.00103401	0.272727	0.000580941	0.00159391	0.000959565	0.000177852	0.00129029	0.00577586	0.015689	0.00950445	0.00177536	0.0127385	1.38171	2.84898	2.22145	2.50094	2.7751	1.38171	2.84898	2.22145	2.50094	2.7751	0.138991	0.289368	0.224273	0.250607	0.281053
7150	-1001.559	-1009.146	7.586817	0.04603033	0.122806	0.000745952	0.000745952	0.000748216	0.000748216	0.000736027	0.000736027	0.000742484	0.000742484	0.0017677	0.0017677	0.295163	0.00178565	0.00178565	0.00175656	0.00175656	0.00177197	0.00177197	0.00124131	0.00124131	0.00125012	0.00125012	0.207897	0.00123349	0.00123349	0.00124431	0.00124431	0.00132632	0.00132632	0.00133573	0.00133573	0.00133979	0.00133979	0.218516	0.00132952	0.00132952	0.0014674	0.0014674	0.00147782	0.00147782	0.0014823	0.0014823	0.00145815	0.00145815	0.243881	0.00105978	0.00177712	0.00208604	0.000422976	0.00130396	0.0104866	0.0174609	0.0204341	0.00421194	0.0128718	1.27382	3.04002	2.13476	2.28095	2.52358	1.27382	3.04002	2.13476	2.28095	2.52358	0.128751	0.309326	0.217836	0.229179	0.255652
7160	-1000.261	-1007.696	7.435358	0.04226322	0.130257	0.000724149	0.000724149	0.000722494	0.000722494	0.00071438	0.00071438	0.000722758	0.000722758	0.00164797	0.00164797	0.301109	0.00165713	0.00165713	0.00163852	0.00163852	0.00165774	0.00165774	0.00115509	0.00115509	0.00116417	0.00116417	0.21057	0.00114846	0.00114846	0.00116193	0.00116193	0.00116745	0.00116745	0.00117663	0.00117663	0.00117394	0.00117394	0.210434	0.00117437	0.00117437	0.00150087	0.00150087	0.00151267	0.00151267	0.00150921	0.00150921	0.00149226	0.00149226	0.273705	0.0007964	0.00158884	0.0013567	0.000218384	0.00139368	0.00790108	0.0156399	0.0133854	0.00217908	0.0137453	1.3493	3.0948	2.16919	2.19241	2.81855	1.3493	3.0948	2.16919	2.19241	2.81855	0.136024	0.314312	0.219829	0.219819	0.285735
7170	-999.949	-1007.494	7.545364	0.03711325	0.134765	0.000656301	0.000656301	0.000659326	0.000659326	0.000647995	0.000647995	0.000651733	0.000651733	0.00138359	0.00138359	0.290272	0.00140497	0.00140497	0.00138082	0.00138082	0.00138879	0.00138879	0.00100291	0.00100291	0.00101374	0.00101374	0.211377	0.00100091	0.00100091	0.00100668	0.00100668	0.00101268	0.00101268	0.00102361	0.00102361	0.00102832	0.00102832	0.209767	0.00101648	0.00101648	0.0012972	0.0012972	0.0013112	0.0013112	0.00131725	0.00131725	0.00129461	0.00129461	0.270254	0.000648955	0.00173493	0.00220388	0.000447433	0.00102688	0.0064477	0.0170535	0.0215635	0.0044544	0.0101644	1.39057	2.96319	2.14791	2.16882	2.77818	1.39057	2.96319	2.14791	2.16882	2.77818	0.139996	0.301389	0.219426	0.217929	0.280695
7180	-1003.75	-1011.125	7.375341	0.02847766	0.117358	0.00042994	0.00042994	0.000427071	0.000427071	0.000425656	0.000425656	0.000431511	0.000431511	0.00118481	0.00118481	0.323312	0.00117673	0.00117673	0.00117283	0.00117283	0.00118896	0.00118896	0.000812953	0.000812953	0.00081283	0.00081283	0.220359	0.000804732	0.000804732	0.0008158	0.0008158	0.000845887	0.000845887	0.00084576	0.00084576	0.000840116	0.000840116	0.228527	0.00084885	0.00084885	0.000899365	0.000899365	0.00089923	0.00089923	0.000893229	0.000893229	0.00089027	0.00089027	0.246316	0.00132814	0.00131287	0.000636828	0.000303457	0.00168306	0.0131073	0.0129586	0.00632799	0.00302539	0.016552	1.19214	3.28476	2.25383	2.34514	2.4934	1.19214	3.28476	2.25383	2.34514	2.4934	0.120786	0.332758	0.226852	0.235288	0.25348
7190	-1000.447	-1007.729	7.282659	0.03550179	0.12563	0.000578867	0.000578867	0.000582837	0.000582837	0.000576085	0.000576085	0.000577865	0.000577865	0.00149397	0.00149397	0.325167	0.00150638	0.00150638	0.00148893	0.00148893	0.00149353	0.00149353	0.000951513	0.000951513	0.000952883	0.000952883	0.208521	0.000948304	0.000948304	0.000951233	0.000951233	0.0010012	0.0010012	0.00100264	0.00100264	0.00100952	0.00100952	0.216868	0.00100091	0.00100091	0.0012691	0.0012691	0.00127093	0.00127093	0.00127964	0.00127964	0.00126482	0.00126482	0.275746	0.000671261	0.000816218	0.00150765	0.000331685	0.000641644	0.00666785	0.0080961	0.0148526	0.00330588	0.00637554	1.29386	3.34407	2.12985	2.24108	2.84073	1.29386	3.34407	2.12985	2.24108	2.84073	0.130262	0.337133	0.216129	0.224897	0.285915
