Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
2480	-835.1205	-1045.836	210.7155	0.02136443	0.0986531	0.000252292	0.000252292	0.000254254	0.000254254	0.000229978	0.000229978	0.00024266	0.00024266	0.000653307	0.000653307	0.224362	0.000617012	0.000617012	0.000558102	0.000558102	0.000588877	0.000588877	0.000540075	0.000540075	0.000506134	0.000506134	0.186918	0.000461371	0.000461371	0.000486812	0.000486812	0.000604406	0.000604406	0.000566422	0.000566422	0.000570828	0.000570828	0.18921	0.000544799	0.000544799	0.000558974	0.000558974	0.000523845	0.000523845	0.00052792	0.00052792	0.000477515	0.000477515	0.184637	0.856858	2.07939	1.71898	1.92374	1.77914	0.856858	2.07939	1.71898	1.92374	1.77914	0.100612	0.229196	0.190906	0.193783	0.188813
2490	-851.6392	-1046.396	194.7568	0.02470213	0.136696	0.000405579	0.000405579	0.000408734	0.000408734	0.000369709	0.000369709	0.000390096	0.000390096	0.000795659	0.000795659	0.235522	0.000751456	0.000751456	0.000679709	0.000679709	0.00071719	0.00071719	0.000580029	0.000580029	0.000543578	0.000543578	0.173029	0.000495502	0.000495502	0.000522826	0.000522826	0.000705935	0.000705935	0.000661571	0.000661571	0.000666717	0.000666717	0.190482	0.000636315	0.000636315	0.000669026	0.000669026	0.000626982	0.000626982	0.000631858	0.000631858	0.00057153	0.00057153	0.190477	1.19135	2.19029	1.5967	1.9433	1.84169	1.19135	2.19029	1.5967	1.9433	1.84169	0.139845	0.24141	0.177313	0.195823	0.195476
2500	-835.8687	-1042.806	206.9368	0.0341534	0.0953677	0.000395047	0.000395047	0.00039812	0.00039812	0.000360108	0.000360108	0.000379966	0.000379966	0.0010321	0.0010321	0.218825	0.00097476	0.00097476	0.000881692	0.000881692	0.000930312	0.000930312	0.000739188	0.000739188	0.000692734	0.000692734	0.157941	0.000631467	0.000631467	0.000666288	0.000666288	0.000894428	0.000894428	0.000838218	0.000838218	0.000844738	0.000844738	0.172864	0.000806219	0.000806219	0.000940019	0.000940019	0.000880944	0.000880944	0.000887796	0.000887796	0.000803032	0.000803032	0.191694	0.83929	2.05493	1.47174	1.78082	1.87159	0.83929	2.05493	1.47174	1.78082	1.87159	0.0984342	0.226463	0.163401	0.179632	0.198717
2510	-851.9437	-1047.212	195.2678	0.01562256	0.0760006	0.000141296	0.000141296	0.000142395	0.000142395	0.000128799	0.000128799	0.000135902	0.000135902	0.000475535	0.000475535	0.224643	0.000449116	0.000449116	0.000406236	0.000406236	0.000428637	0.000428637	0.000381182	0.000381182	0.000357227	0.000357227	0.181471	0.000325633	0.000325633	0.000343589	0.000343589	0.000384268	0.000384268	0.000360119	0.000360119	0.00036292	0.00036292	0.165474	0.000346371	0.000346371	0.000452652	0.000452652	0.000424205	0.000424205	0.000427505	0.000427505	0.000386688	0.000386688	0.20567	0.656258	2.06985	1.65916	1.6726	1.97025	0.656258	2.06985	1.65916	1.6726	1.97025	0.0770974	0.228162	0.184287	0.168381	0.209052
2520	-842.7483	-1045.281	202.5326	0.02213981	0.103792	0.000275286	0.000275286	0.000277427	0.000277427	0.000250939	0.000250939	0.000264777	0.000264777	0.000595028	0.000595028	0.197034	0.000561971	0.000561971	0.000508315	0.000508315	0.000536345	0.000536345	0.000431123	0.000431123	0.000404029	0.000404029	0.14387	0.000368296	0.000368296	0.000388605	0.000388605	0.000610684	0.000610684	0.000572306	0.000572306	0.000576758	0.000576758	0.184334	0.000550458	0.000550458	0.000579417	0.000579417	0.000543004	0.000543004	0.000547227	0.000547227	0.000494979	0.000494979	0.18454	0.902211	1.82756	1.32415	1.87565	1.77962	0.902211	1.82756	1.32415	1.87565	1.77962	0.105929	0.201438	0.147054	0.188955	0.18887
2530	-841.7919	-1049.151	207.3589	0.04968882	0.0919325	0.000563097	0.000563097	0.000567477	0.000567477	0.000513296	0.000513296	0.000541601	0.000541601	0.00151259	0.00151259	0.216886	0.00142856	0.00142856	0.00129217	0.00129217	0.00136342	0.00136342	0.000917398	0.000917398	0.000859745	0.000859745	0.132566	0.000783707	0.000783707	0.000826923	0.000826923	0.00126055	0.00126055	0.00118133	0.00118133	0.00119052	0.00119052	0.16476	0.00113623	0.00113623	0.00143373	0.00143373	0.00134363	0.00134363	0.00135408	0.00135408	0.00122479	0.00122479	0.19773	0.822285	2.07001	1.25548	1.72508	1.96208	0.822285	2.07001	1.25548	1.72508	1.96208	0.0963034	0.228079	0.139341	0.174298	0.208442
2540	-840.2575	-1044.033	203.7755	0.02665089	0.113671	0.000364597	0.000364597	0.000367433	0.000367433	0.000332352	0.000332352	0.000350678	0.000350678	0.000817151	0.000817151	0.223749	0.000771754	0.000771754	0.000698069	0.000698069	0.000736562	0.000736562	0.000387829	0.000387829	0.000363456	0.000363456	0.10702	0.000331311	0.000331311	0.000349581	0.000349581	0.000707774	0.000707774	0.000663294	0.000663294	0.000668453	0.000668453	0.17666	0.000637972	0.000637972	0.000772476	0.000772476	0.000723931	0.000723931	0.000729561	0.000729561	0.000659905	0.000659905	0.203441	0.992657	2.08497	0.989549	1.80589	1.97098	0.992657	2.08497	0.989549	1.80589	1.97098	0.116501	0.229796	0.109884	0.182015	0.209213
2550	-849.0366	-1050.071	201.0341	0.02576051	0.126204	0.000390915	0.000390915	0.000393956	0.000393956	0.000356342	0.000356342	0.000375992	0.000375992	0.000663858	0.000663858	0.18823	0.000626977	0.000626977	0.000567115	0.000567115	0.000598388	0.000598388	0.000526686	0.000526686	0.000493587	0.000493587	0.150498	0.000449933	0.000449933	0.000474744	0.000474744	0.000730931	0.000730931	0.000684996	0.000684996	0.000690324	0.000690324	0.188918	0.000658846	0.000658846	0.000778335	0.000778335	0.000729421	0.000729421	0.000735094	0.000735094	0.000664909	0.000664909	0.212263	1.1011	1.75239	1.39029	1.92944	2.05457	1.1011	1.75239	1.39029	1.92944	2.05457	0.129238	0.193142	0.154387	0.194448	0.218079
2560	-835.7445	-1044.233	208.4888	0.02530666	0.116008	0.000352838	0.000352838	0.000355582	0.000355582	0.000321632	0.000321632	0.000339368	0.000339368	0.000859757	0.000859757	0.248262	0.000811993	0.000811993	0.000734466	0.000734466	0.000774967	0.000774967	0.000472633	0.000472633	0.000442931	0.000442931	0.137538	0.000403757	0.000403757	0.000426021	0.000426021	0.000632349	0.000632349	0.00059261	0.00059261	0.000597219	0.000597219	0.166447	0.000569986	0.000569986	0.000719453	0.000719453	0.000674239	0.000674239	0.000679483	0.000679483	0.000614608	0.000614608	0.199817	1.01167	2.3102	1.26998	1.69915	1.9332	1.01167	2.3102	1.26998	1.69915	1.9332	0.118747	0.254625	0.141029	0.171231	0.205193
2570	-838.5532	-1044.474	205.9212	0.02260267	0.0869293	0.000235492	0.000235492	0.000237324	0.000237324	0.000214665	0.000214665	0.000226502	0.000226502	0.000658199	0.000658199	0.213388	0.000621633	0.000621633	0.000562281	0.000562281	0.000593287	0.000593287	0.000521283	0.000521283	0.000488523	0.000488523	0.170314	0.000445317	0.000445317	0.000469873	0.000469873	0.00058667	0.00058667	0.000549801	0.000549801	0.000554077	0.000554077	0.173377	0.000528811	0.000528811	0.000590965	0.000590965	0.000553826	0.000553826	0.000558134	0.000558134	0.000504845	0.000504845	0.184277	0.755986	1.98019	1.56828	1.76499	1.77792	0.755986	1.98019	1.56828	1.76499	1.77792	0.0887573	0.218259	0.174164	0.177815	0.188692
2580	-837.6765	-1044.439	206.7622	0.02638452	0.089033	0.000282641	0.000282641	0.000284839	0.000284839	0.000257643	0.000257643	0.00027185	0.00027185	0.000850756	0.000850756	0.235367	0.000803492	0.000803492	0.000726776	0.000726776	0.000766853	0.000766853	0.000533637	0.000533637	0.0005001	0.0005001	0.148782	0.00045587	0.00045587	0.000481009	0.000481009	0.000639952	0.000639952	0.000599734	0.000599734	0.000604399	0.000604399	0.161388	0.000576839	0.000576839	0.000735118	0.000735118	0.00068892	0.00068892	0.000694278	0.000694278	0.00062799	0.00062799	0.195611	0.777289	2.19263	1.37532	1.64933	1.8946	0.777289	2.19263	1.37532	1.64933	1.8946	0.091227	0.241662	0.152723	0.16623	0.201103
2590	-840.5947	-1045.147	204.5527	0.02975061	0.0978589	0.000351507	0.000351507	0.000354241	0.000354241	0.000320419	0.000320419	0.000338088	0.000338088	0.0009098	0.0009098	0.222451	0.000859256	0.000859256	0.000777216	0.000777216	0.000820074	0.000820074	0.000645564	0.000645564	0.000604994	0.000604994	0.159072	0.000551487	0.000551487	0.000581897	0.000581897	0.000852977	0.000852977	0.000799372	0.000799372	0.00080559	0.00080559	0.190113	0.000768855	0.000768855	0.000723093	0.000723093	0.00067765	0.00067765	0.000682921	0.000682921	0.000617718	0.000617718	0.170051	0.857306	2.0795	1.47554	1.94962	1.65275	0.857306	2.0795	1.47554	1.94962	1.65275	0.100587	0.229184	0.16384	0.196566	0.175454
2600	-838.1877	-1044.035	205.8469	0.03564083	0.0880406	0.000381166	0.000381166	0.00038413	0.00038413	0.000347454	0.000347454	0.000366614	0.000366614	0.00105846	0.00105846	0.214718	0.000999661	0.000999661	0.000904216	0.000904216	0.000954078	0.000954078	0.000765496	0.000765496	0.000717388	0.000717388	0.156495	0.000653941	0.000653941	0.000690001	0.000690001	0.000895149	0.000895149	0.000838894	0.000838894	0.000845419	0.000845419	0.165528	0.000806868	0.000806868	0.000924585	0.000924585	0.000866479	0.000866479	0.000873219	0.000873219	0.000789846	0.000789846	0.180399	0.776002	2.01947	1.46051	1.70788	1.76404	0.776002	2.01947	1.46051	1.70788	1.76404	0.0909993	0.222551	0.162148	0.172301	0.187308
2610	-842.3842	-1049.1	206.7159	0.02374842	0.126014	0.000359097	0.000359097	0.00036189	0.00036189	0.000327338	0.000327338	0.000345388	0.000345388	0.000649456	0.000649456	0.200161	0.000613375	0.000613375	0.000554812	0.000554812	0.000585406	0.000585406	0.000426221	0.000426221	0.000399435	0.000399435	0.132382	0.000364108	0.000364108	0.000384187	0.000384187	0.000622815	0.000622815	0.000583674	0.000583674	0.000588214	0.000588214	0.174973	0.000561392	0.000561392	0.000582143	0.000582143	0.000545558	0.000545558	0.000549802	0.000549802	0.000497308	0.000497308	0.172565	1.09717	1.85962	1.22042	1.78334	1.66688	1.09717	1.85962	1.22042	1.78334	1.66688	0.128801	0.204967	0.13553	0.179686	0.176915
2620	-845.5186	-1042.45	196.9312	0.02237731	0.105373	0.000282545	0.000282545	0.000284743	0.000284743	0.000257556	0.000257556	0.000271759	0.000271759	0.000694274	0.000694274	0.227403	0.000655704	0.000655704	0.000593099	0.000593099	0.000625804	0.000625804	0.000484871	0.000484871	0.000454399	0.000454399	0.16005	0.000414211	0.000414211	0.000437052	0.000437052	0.000561771	0.000561771	0.000526466	0.000526466	0.000530561	0.000530561	0.167729	0.000506368	0.000506368	0.000577917	0.000577917	0.000541598	0.000541598	0.000545811	0.000545811	0.000493698	0.000493698	0.182065	0.916173	2.10976	1.47342	1.7071	1.75617	0.916173	2.10976	1.47342	1.7071	1.75617	0.107566	0.232541	0.163631	0.171979	0.186383
2630	-845.4723	-1046.605	201.1328	0.02166574	0.12483	0.000323837	0.000323837	0.000326356	0.000326356	0.000295196	0.000295196	0.000311474	0.000311474	0.000643071	0.000643071	0.217708	0.000607345	0.000607345	0.000549357	0.000549357	0.00057965	0.00057965	0.000439586	0.000439586	0.00041196	0.00041196	0.149977	0.000375525	0.000375525	0.000396233	0.000396233	0.000685242	0.000685242	0.000642178	0.000642178	0.000647173	0.000647173	0.211467	0.000617662	0.000617662	0.000542437	0.000542437	0.000508348	0.000508348	0.000512302	0.000512302	0.000463388	0.000463388	0.176628	1.08455	2.01834	1.37968	2.1507	1.70249	1.08455	2.01834	1.37968	2.1507	1.70249	0.127344	0.222467	0.153223	0.216652	0.180681
2640	-846.288	-1050.539	204.2506	0.05264011	0.0891743	0.000580448	0.000580448	0.000584963	0.000584963	0.000529112	0.000529112	0.000558289	0.000558289	0.00176672	0.00176672	0.238379	0.00166857	0.00166857	0.00150926	0.00150926	0.00159248	0.00159248	0.00090113	0.00090113	0.000844498	0.000844498	0.122533	0.000769809	0.000769809	0.000812259	0.000812259	0.00138817	0.00138817	0.00130093	0.00130093	0.00131105	0.00131105	0.170737	0.00125127	0.00125127	0.00134792	0.00134792	0.00126321	0.00126321	0.00127304	0.00127304	0.00115149	0.00115149	0.174928	0.800099	2.28223	1.16407	1.79323	1.74123	0.800099	2.28223	1.16407	1.79323	1.74123	0.09368	0.251453	0.129188	0.18124	0.185
2650	-839.4841	-1051.248	211.7638	0.04954043	0.128205	0.000782801	0.000782801	0.000788889	0.000788889	0.000713568	0.000713568	0.000752917	0.000752917	0.0014707	0.0014707	0.211543	0.00138899	0.00138899	0.00125638	0.00125638	0.00132566	0.00132566	0.000830394	0.000830394	0.000778208	0.000778208	0.120372	0.000709382	0.000709382	0.000748499	0.000748499	0.00137421	0.00137421	0.00128785	0.00128785	0.00129787	0.00129787	0.180183	0.00123869	0.00123869	0.00129964	0.00129964	0.00121797	0.00121797	0.00122744	0.00122744	0.00111025	0.00111025	0.179802	1.14654	2.0187	1.13981	1.88627	1.78391	1.14654	2.0187	1.13981	1.88627	1.78391	0.134281	0.222427	0.126505	0.19058	0.189513
2660	-839.1088	-1045.844	206.7355	0.04436752	0.092519	0.000503184	0.000503184	0.000507097	0.000507097	0.000458681	0.000458681	0.000483974	0.000483974	0.00131539	0.00131539	0.212414	0.00124232	0.00124232	0.0011237	0.0011237	0.00118567	0.00118567	0.000857654	0.000857654	0.000803755	0.000803755	0.139574	0.000732669	0.000732669	0.000773071	0.000773071	0.00110573	0.00110573	0.00103624	0.00103624	0.0010443	0.0010443	0.162765	0.00099668	0.00099668	0.00129833	0.00129833	0.00121674	0.00121674	0.0012262	0.0012262	0.00110913	0.00110913	0.201655	0.822922	2.01604	1.31449	1.6947	1.98989	0.822922	2.01604	1.31449	1.6947	1.98989	0.0964248	0.222148	0.145908	0.171131	0.211355
2670	-834.8706	-1044.176	209.3058	0.03507423	0.101312	0.000431395	0.000431395	0.000434751	0.000434751	0.000393242	0.000393242	0.000414926	0.000414926	0.00109925	0.00109925	0.226727	0.00103818	0.00103818	0.000939058	0.000939058	0.00099084	0.00099084	0.000626596	0.000626596	0.000587218	0.000587218	0.130245	0.000535283	0.000535283	0.0005648	0.0005648	0.000865785	0.000865785	0.000811375	0.000811375	0.000817685	0.000817685	0.16278	0.0007804	0.0007804	0.000990314	0.000990314	0.000928078	0.000928078	0.000935297	0.000935297	0.000845997	0.000845997	0.196461	0.892451	2.13117	1.21481	1.67854	1.91997	0.892451	2.13117	1.21481	1.67854	1.91997	0.10466	0.234862	0.134872	0.169331	0.20386
2680	-839.8809	-1044.322	204.4415	0.02684322	0.11342	0.000366491	0.000366491	0.000369341	0.000369341	0.000334077	0.000334077	0.0003525	0.0003525	0.00084566	0.00084566	0.229851	0.000798679	0.000798679	0.000722423	0.000722423	0.00076226	0.00076226	0.000509343	0.000509343	0.000477334	0.000477334	0.139516	0.000435117	0.000435117	0.000459111	0.000459111	0.000696368	0.000696368	0.000652605	0.000652605	0.000657681	0.000657681	0.172533	0.000627691	0.000627691	0.000853652	0.000853652	0.000800005	0.000800005	0.000806227	0.000806227	0.000729251	0.000729251	0.223165	0.990662	2.14225	1.29028	1.76406	2.1625	0.990662	2.14225	1.29028	1.76406	2.1625	0.116265	0.236109	0.143278	0.177802	0.229543
2690	-837.1032	-1042.725	205.6222	0.01707562	0.113463	0.000230904	0.000230904	0.0002327	0.0002327	0.000210482	0.000210482	0.000222089	0.000222089	0.000545164	0.000545164	0.235273	0.000514877	0.000514877	0.000465718	0.000465718	0.000491399	0.000491399	0.00030057	0.00030057	0.00028168	0.00028168	0.130724	0.000256768	0.000256768	0.000270927	0.000270927	0.000430147	0.000430147	0.000403114	0.000403114	0.00040625	0.00040625	0.169218	0.000387725	0.000387725	0.000489157	0.000489157	0.000458416	0.000458416	0.000461981	0.000461981	0.000417873	0.000417873	0.203043	0.981187	2.171	1.19695	1.71297	1.94796	0.981187	2.171	1.19695	1.71297	1.94796	0.115255	0.239308	0.132944	0.172472	0.206698
2700	-835.9185	-1042.684	206.7655	0.02748894	0.113285	0.00037511	0.00037511	0.000378028	0.000378028	0.000341935	0.000341935	0.00036079	0.00036079	0.000826705	0.000826705	0.219275	0.000780777	0.000780777	0.000706231	0.000706231	0.000745175	0.000745175	0.000554397	0.000554397	0.000519556	0.000519556	0.148192	0.000473606	0.000473606	0.000499722	0.000499722	0.000722397	0.000722397	0.000676998	0.000676998	0.000682264	0.000682264	0.174662	0.000651153	0.000651153	0.000795248	0.000795248	0.000745271	0.000745271	0.000751068	0.000751068	0.000679358	0.000679358	0.202879	0.990143	2.04504	1.37142	1.78701	1.96722	0.990143	2.04504	1.37142	1.78701	1.96722	0.116197	0.225393	0.152286	0.180128	0.208821
2710	-839.0459	-1049.911	210.8649	0.02245034	0.0878634	0.000236382	0.000236382	0.00023822	0.00023822	0.000215476	0.000215476	0.000227358	0.000227358	0.000606562	0.000606562	0.198013	0.000572864	0.000572864	0.000518169	0.000518169	0.000546742	0.000546742	0.000350162	0.000350162	0.000328156	0.000328156	0.1152	0.000299134	0.000299134	0.000315629	0.000315629	0.00058976	0.00058976	0.000552697	0.000552697	0.000556996	0.000556996	0.1755	0.000531597	0.000531597	0.000633029	0.000633029	0.000593247	0.000593247	0.000597861	0.000597861	0.000540779	0.000540779	0.198764	0.763991	1.83722	1.06061	1.78633	1.91739	0.763991	1.83722	1.06061	1.78633	1.91739	0.0896983	0.202501	0.117786	0.179962	0.203493
2720	-842.2389	-1042.218	199.9793	0.02562819	0.115252	0.00035511	0.00035511	0.000357872	0.000357872	0.000323703	0.000323703	0.000341553	0.000341553	0.000812817	0.000812817	0.231687	0.000767661	0.000767661	0.000694367	0.000694367	0.000732656	0.000732656	0.000490646	0.000490646	0.000459812	0.000459812	0.140942	0.000419145	0.000419145	0.000442258	0.000442258	0.000664549	0.000664549	0.000622786	0.000622786	0.00062763	0.00062763	0.172671	0.00059901	0.00059901	0.000681192	0.000681192	0.000638382	0.000638382	0.000643348	0.000643348	0.000581922	0.000581922	0.186755	1.00541	2.15667	1.30185	1.76327	1.80742	1.00541	2.15667	1.30185	1.76327	1.80742	0.118008	0.237702	0.144566	0.177699	0.191845
2730	-838.2088	-1042.902	204.6934	0.0242471	0.128234	0.00037329	0.00037329	0.000376193	0.000376193	0.000340275	0.000340275	0.000359039	0.000359039	0.000771467	0.000771467	0.232755	0.000728607	0.000728607	0.000659042	0.000659042	0.000695384	0.000695384	0.000526953	0.000526953	0.000493837	0.000493837	0.160221	0.000450161	0.000450161	0.000474984	0.000474984	0.000643685	0.000643685	0.000603233	0.000603233	0.000607925	0.000607925	0.177027	0.000580204	0.000580204	0.000688232	0.000688232	0.00064498	0.00064498	0.000649997	0.000649997	0.000587937	0.000587937	0.199716	1.11708	2.16355	1.47782	1.80519	1.93012	1.11708	2.16355	1.47782	1.80519	1.93012	0.131132	0.238464	0.164112	0.181897	0.204858
2740	-845.2537	-1048.927	203.6729	0.01845378	0.110672	0.000243744	0.000243744	0.000245639	0.000245639	0.000222186	0.000222186	0.000234438	0.000234438	0.000562012	0.000562012	0.224116	0.000530789	0.000530789	0.000480111	0.000480111	0.000506585	0.000506585	0.000353233	0.000353233	0.000331035	0.000331035	0.141956	0.000301757	0.000301757	0.000318397	0.000318397	0.000456075	0.000456075	0.000427413	0.000427413	0.000430738	0.000430738	0.165786	0.000411096	0.000411096	0.000570845	0.000570845	0.00053497	0.00053497	0.000539131	0.000539131	0.000487656	0.000487656	0.218948	0.958397	2.07095	1.30162	1.68058	2.1035	0.958397	2.07095	1.30162	1.68058	2.1035	0.112564	0.228275	0.144565	0.169237	0.223213
2750	-834.6905	-1043.867	209.1761	0.03303794	0.115465	0.000462141	0.000462141	0.000465736	0.000465736	0.000421268	0.000421268	0.000444499	0.000444499	0.00103881	0.00103881	0.227948	0.000981103	0.000981103	0.00088743	0.00088743	0.000936365	0.000936365	0.000631006	0.000631006	0.000591351	0.000591351	0.139539	0.000539051	0.000539051	0.000568776	0.000568776	0.000834493	0.000834493	0.000782049	0.000782049	0.000788132	0.000788132	0.166919	0.000752194	0.000752194	0.000919388	0.000919388	0.00086161	0.00086161	0.000868311	0.000868311	0.000785407	0.000785407	0.194041	1.01498	2.13813	1.29876	1.71759	1.89232	1.01498	2.13813	1.29876	1.71759	1.89232	0.119052	0.235636	0.1442	0.173232	0.20091
2760	-846.9415	-1049.182	202.2409	0.02356326	0.0876137	0.000247677	0.000247677	0.000249603	0.000249603	0.000225772	0.000225772	0.000238221	0.000238221	0.000766259	0.000766259	0.23806	0.000723689	0.000723689	0.000654593	0.000654593	0.000690689	0.000690689	0.000364692	0.000364692	0.000341773	0.000341773	0.114183	0.000311546	0.000311546	0.000328726	0.000328726	0.000623123	0.000623123	0.000583963	0.000583963	0.000588505	0.000588505	0.176469	0.00056167	0.00056167	0.000606578	0.000606578	0.000568458	0.000568458	0.000572879	0.000572879	0.000518182	0.000518182	0.181256	0.762688	2.21131	1.05245	1.79824	1.75049	0.762688	2.21131	1.05245	1.79824	1.75049	0.0895362	0.24373	0.116877	0.181183	0.185788
2770	-853.8385	-1048.387	194.5488	0.01953723	0.12683	0.000296057	0.000296057	0.00029836	0.00029836	0.000269873	0.000269873	0.000284755	0.000284755	0.000612781	0.000612781	0.230555	0.000578738	0.000578738	0.000523481	0.000523481	0.000552348	0.000552348	0.000503068	0.000503068	0.000471453	0.000471453	0.190749	0.000429757	0.000429757	0.000453455	0.000453455	0.00055507	0.00055507	0.000520187	0.000520187	0.000524233	0.000524233	0.190372	0.000500328	0.000500328	0.000514494	0.000514494	0.00048216	0.00048216	0.000485911	0.000485911	0.000439517	0.000439517	0.186185	1.09954	2.13281	1.75095	1.93194	1.79071	1.09954	2.13281	1.75095	1.93194	1.79071	0.129128	0.23509	0.194464	0.194571	0.190029
