Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	ma_base_rate[1]	ma_base_rate[2]	ma_base_rate[3]	ma_base_rate[4]	ma_base_rate[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
200	-957.8407	-1008.178	50.33753	0.03358111	0.137285	0.000603936	0.000603936	0.000614929	0.000614929	0.000595667	0.000595667	0.000604602	0.000604602	0.00131574	0.00131574	0.306803	0.00135686	0.00135686	0.00131435	0.00131435	0.00133407	0.00133407	0.00080012	0.00080012	0.000810373	0.000810373	0.189967	0.000799277	0.000799277	0.000811266	0.000811266	0.000929781	0.000929781	0.000941695	0.000941695	0.000958836	0.000958836	0.213837	0.000942734	0.000942734	0.001077	0.001077	0.0010908	0.0010908	0.00111065	0.00111065	0.00107586	0.00107586	0.251411	0.000389782	0.0016762	0.00352692	0.000284026	0.0017883	0.00388269	0.0164857	0.0340677	0.00283222	0.0175688	9.27153e-06	0.000272704	0.000300768	0.000272014	8.91352e-05	1.41503	3.1223	1.89872	2.20641	2.55576	1.41503	3.1223	1.89872	2.20641	2.55576	0.142123	0.317445	0.19641	0.221383	0.260119
210	-962.2531	-1010.079	47.82614	0.0332763	0.133962	0.00058355	0.00058355	0.000582869	0.000582869	0.000575167	0.000575167	0.000587288	0.000587288	0.00129622	0.00129622	0.304993	0.00131077	0.00131077	0.00129345	0.00129345	0.0013207	0.0013207	0.000959528	0.000959528	0.000971427	0.000971427	0.225507	0.000957471	0.000957471	0.000977649	0.000977649	0.000970591	0.000970591	0.000982627	0.000982627	0.00098148	0.00098148	0.225093	0.000988921	0.000988921	0.00102547	0.00102547	0.00103818	0.00103818	0.00103697	0.00103697	0.00102327	0.00102327	0.242831	0.000673361	0.00192181	0.00180285	0.000457567	0.00257462	0.00668857	0.0188558	0.0177092	0.00455483	0.0251	6.49955e-06	6.80727e-05	0.00116072	8.66739e-05	9.47723e-05	1.37647	3.09543	2.29138	2.3178	2.44885	1.37647	3.09543	2.29138	2.3178	2.44885	0.13862	0.315436	0.233239	0.23294	0.251079
220	-959.505	-1008.554	49.04892	0.0216592	0.143566	0.000400024	0.000400024	0.000410763	0.000410763	0.000397401	0.000397401	0.00040209	0.00040209	0.000852357	0.000852357	0.310122	0.000881251	0.000881251	0.000852584	0.000852584	0.000862646	0.000862646	0.000485059	0.000485059	0.000488392	0.000488392	0.181222	0.000485188	0.000485188	0.000490914	0.000490914	0.000581467	0.000581467	0.000585462	0.000585462	0.000601179	0.000601179	0.210174	0.000588486	0.000588486	0.000665115	0.000665115	0.000669685	0.000669685	0.000687662	0.000687662	0.000665293	0.000665293	0.243246	0.000413763	0.00110366	0.00381779	0.00044057	0.00162588	0.00412058	0.0109161	0.0367739	0.00438638	0.0159987	8.88957e-06	0.00015148	0.000354782	0.000455468	0.000167229	1.46139	3.13527	1.78422	2.13885	2.44653	1.46139	3.13527	1.78422	2.13885	2.44653	0.146786	0.31702	0.185121	0.214887	0.248621
230	-962.748	-1012.968	50.21964	0.01920411	0.148113	0.000371196	0.000371196	0.000379336	0.000379336	0.000363131	0.000363131	0.000370404	0.000370404	0.000691305	0.000691305	0.28922	0.000723395	0.000723395	0.000692493	0.000692493	0.000706362	0.000706362	0.00039193	0.00039193	0.000401322	0.000401322	0.167567	0.000392603	0.000392603	0.000400466	0.000400466	0.00050345	0.00050345	0.000515515	0.000515515	0.00052682	0.00052682	0.206052	0.000514416	0.000514416	0.000588398	0.000588398	0.000602498	0.000602498	0.000615711	0.000615711	0.000589409	0.000589409	0.245642	0.000218341	0.00262002	0.00487048	0.00039055	0.00240119	0.00217865	0.0255313	0.0464428	0.0038903	0.0234488	3.10807e-06	6.44847e-05	0.000368772	0.000219858	0.00018965	1.50684	2.87355	1.62914	2.09269	2.44579	1.50684	2.87355	1.62914	2.09269	2.44579	0.151081	0.294848	0.17074	0.210172	0.250434
240	-958.6954	-1008.401	49.70565	0.03682211	0.137814	0.000670046	0.000670046	0.000677038	0.000677038	0.00065831	0.00065831	0.000663744	0.000663744	0.00134066	0.00134066	0.285434	0.00137825	0.00137825	0.00134012	0.00134012	0.00135118	0.00135118	0.000772587	0.000772587	0.000786045	0.000786045	0.166205	0.000772277	0.000772277	0.000778652	0.000778652	0.00100605	0.00100605	0.00102357	0.00102357	0.00103425	0.00103425	0.210441	0.00101394	0.00101394	0.00115368	0.00115368	0.00117377	0.00117377	0.00118602	0.00118602	0.00115321	0.00115321	0.243314	0.000508895	0.0022597	0.0033268	0.000468568	0.00129793	0.00506318	0.0220977	0.0321968	0.00466383	0.012813	3.96184e-06	9.39459e-05	0.000296123	0.000377924	6.02214e-05	1.42358	2.89798	1.67003	2.17468	2.49379	1.42358	2.89798	1.67003	2.17468	2.49379	0.143152	0.296255	0.172424	0.218597	0.252648
250	-968.7324	-1013.199	44.46639	0.02149948	0.139897	0.000384065	0.000384065	0.000385103	0.000385103	0.000381945	0.000381945	0.000388557	0.000388557	0.000959877	0.000959877	0.349347	0.000962069	0.000962069	0.000954179	0.000954179	0.000970698	0.000970698	0.000507922	0.000507922	0.000507709	0.000507709	0.185358	0.000504907	0.000504907	0.000513648	0.000513648	0.000543708	0.000543708	0.00054348	0.00054348	0.00054495	0.00054495	0.19679	0.000549837	0.000549837	0.000671351	0.000671351	0.00067107	0.00067107	0.000672884	0.000672884	0.000667365	0.000667365	0.247196	0.00101252	0.000970295	0.00124326	0.000412894	0.00215132	0.0100237	0.00960971	0.0122799	0.00411196	0.0210602	1.10474e-05	0.000196113	0.00131871	0.000489089	0.000138292	1.41538	3.53592	1.87104	2.00287	2.47307	1.41538	3.53592	1.87104	2.00287	2.47307	0.142977	0.35704	0.189426	0.201154	0.252561
260	-957.6733	-1007.428	49.75511	0.03113487	0.130333	0.000529994	0.000529994	0.000531748	0.000531748	0.000522969	0.000522969	0.000527815	0.000527815	0.00121371	0.00121371	0.305875	0.00123274	0.00123274	0.00121239	0.00121239	0.00122362	0.00122362	0.000838423	0.000838423	0.000848762	0.000848762	0.211996	0.000837511	0.000837511	0.000845272	0.000845272	0.000780185	0.000780185	0.000789806	0.000789806	0.00079242	0.00079242	0.194013	0.000786558	0.000786558	0.00100645	0.00100645	0.00101887	0.00101887	0.00102224	0.00102224	0.00100536	0.00100536	0.2526	0.000561247	0.00180133	0.00213823	0.000451802	0.00138265	0.00558114	0.0176945	0.0209347	0.0044977	0.013638	1.26627e-05	0.000113299	0.00025425	0.000257444	0.000138321	1.33771	3.10118	2.14228	1.99347	2.57162	1.33771	3.10118	2.14228	1.99347	2.57162	0.134558	0.31564	0.218736	0.200311	0.260706
270	-959.2843	-1008.726	49.4417	0.02647931	0.128479	0.000437835	0.000437835	0.000442635	0.000442635	0.000432793	0.000432793	0.00044096	0.00044096	0.00107889	0.00107889	0.318062	0.00109325	0.00109325	0.00106894	0.00106894	0.00108911	0.00108911	0.000656355	0.000656355	0.00065788	0.00065788	0.195619	0.000650304	0.000650304	0.000662576	0.000662576	0.000776095	0.000776095	0.000777899	0.000777899	0.000786428	0.000786428	0.226163	0.000783452	0.000783452	0.000839911	0.000839911	0.000841863	0.000841863	0.000851094	0.000851094	0.000832169	0.000832169	0.249379	0.00104515	0.00127997	0.00239045	0.00011373	0.00200299	0.0103434	0.0126379	0.0233464	0.00113601	0.0196365	7.6594e-06	7.88051e-05	0.000706696	0.000124282	5.50597e-05	1.30608	3.22584	1.96249	2.32051	2.51132	1.30608	3.22584	1.96249	2.32051	2.51132	0.131987	0.326722	0.200873	0.232411	0.256109
280	-955.3824	-1007.453	52.0705	0.03153776	0.129522	0.000532243	0.000532243	0.000540729	0.000540729	0.000526961	0.000526961	0.000536051	0.000536051	0.0012206	0.0012206	0.302708	0.00125185	0.00125185	0.00121997	0.00121997	0.00124102	0.00124102	0.000760188	0.000760188	0.000767413	0.000767413	0.191532	0.000759797	0.000759797	0.000772903	0.000772903	0.000858872	0.000858872	0.000867034	0.000867034	0.000880858	0.000880858	0.210886	0.000873238	0.000873238	0.000972245	0.000972245	0.000981485	0.000981485	0.000997133	0.000997133	0.000971745	0.000971745	0.242841	0.00047518	0.00143009	0.00304727	0.000423526	0.00215582	0.00472933	0.0140992	0.0295716	0.0042174	0.0211032	5.28355e-06	0.000175726	0.000424013	0.000138463	0.000204657	1.33107	3.08158	1.9192	2.16835	2.45457	1.33107	3.08158	1.9192	2.16835	2.45457	0.133794	0.312574	0.197652	0.217846	0.250686
290	-956.02	-1007.188	51.1676	0.03561635	0.124384	0.000578809	0.000578809	0.000582726	0.000582726	0.000571879	0.000571879	0.000580608	0.000580608	0.00144183	0.00144183	0.314822	0.0014632	0.0014632	0.00143597	0.00143597	0.00145788	0.00145788	0.000890517	0.000890517	0.00089764	0.00089764	0.195759	0.000886893	0.000886893	0.000900431	0.000900431	0.000990805	0.000990805	0.00099873	0.00099873	0.00100549	0.00100549	0.213751	0.00100184	0.00100184	0.00120623	0.00120623	0.00121588	0.00121588	0.00122411	0.00122411	0.00120132	0.00120132	0.264198	0.000710381	0.00151591	0.00220293	0.000300572	0.00183157	0.0070537	0.0149327	0.0215544	0.00299672	0.0179862	3.77463e-06	9.77357e-05	0.000487922	0.000118187	0.000201707	1.28068	3.21574	1.98613	2.20981	2.69028	1.28068	3.21574	1.98613	2.20981	2.69028	0.129012	0.32642	0.20291	0.221744	0.273893
300	-955.3455	-1006.188	50.84296	0.03013036	0.138256	0.000542964	0.000542964	0.000546594	0.000546594	0.000535545	0.000535545	0.000538902	0.000538902	0.00117167	0.00117167	0.305134	0.00119285	0.00119285	0.00116874	0.00116874	0.00117606	0.00117606	0.000722434	0.000722434	0.00073061	0.00073061	0.189399	0.000720628	0.000720628	0.000725144	0.000725144	0.00081707	0.00081707	0.000826317	0.000826317	0.000831841	0.000831841	0.20988	0.000820135	0.000820135	0.00101146	0.00101146	0.00102291	0.00102291	0.00102975	0.00102975	0.00100894	0.00100894	0.261442	0.000679919	0.00181932	0.00249994	0.000428107	0.00105754	0.00675328	0.0178681	0.0243897	0.00426282	0.0104647	6.67127e-06	0.000172297	0.000584101	0.000262709	0.000174578	1.41588	3.08992	1.9052	2.15478	2.66743	1.41588	3.08992	1.9052	2.15478	2.66743	0.142584	0.314553	0.195197	0.216471	0.269588
310	-969.9111	-1020.328	50.41694	0.03698081	0.121981	0.000568702	0.000568702	0.000580583	0.000580583	0.000556841	0.000556841	0.00057379	0.00057379	0.00145603	0.00145603	0.294619	0.00144375	0.00144375	0.00138471	0.00138471	0.00142686	0.00142686	0.000704608	0.000704608	0.000684367	0.000684367	0.145552	0.000670093	0.000670093	0.000690489	0.000690489	0.000878313	0.000878313	0.000853082	0.000853082	0.000870904	0.000870904	0.174015	0.000860714	0.000860714	0.00115032	0.00115032	0.00111728	0.00111728	0.00114062	0.00114062	0.00109398	0.00109398	0.234843	0.00559865	0.00256515	0.00470789	0.000426017	0.00348277	0.0530182	0.02501	0.0449621	0.0042421	0.0336555	1.94866e-06	0.000249592	0.000555007	0.000124603	7.4298e-05	1.19949	2.98281	1.44345	1.7993	2.35654	1.19949	2.98281	1.44345	1.7993	2.35654	0.126541	0.306042	0.151051	0.180941	0.243848
320	-956.3967	-1008.467	52.07	0.0320855	0.126217	0.000522711	0.000522711	0.000523984	0.000523984	0.000518183	0.000518183	0.000521303	0.000521303	0.00128506	0.00128506	0.309958	0.00128748	0.00128748	0.00127323	0.00127323	0.00128089	0.00128089	0.00095017	0.00095017	0.00094965	0.00094965	0.229741	0.000941423	0.000941423	0.000947092	0.000947092	0.000860333	0.000860333	0.000859862	0.000859862	0.000861956	0.000861956	0.205716	0.000857546	0.000857546	0.00112781	0.00112781	0.00112719	0.00112719	0.00112993	0.00112993	0.00111742	0.00111742	0.271296	0.001338	0.00128255	0.00152914	0.000405123	0.00100976	0.0132034	0.0126631	0.0150611	0.00403488	0.00999661	5.96092e-06	0.000134232	0.000419902	0.000205716	0.000117524	1.28679	3.16178	2.33781	2.11678	2.77487	1.28679	3.16178	2.33781	2.11678	2.77487	0.130389	0.320211	0.237317	0.212595	0.280301
330	-955.4601	-1006.684	51.2235	0.03521967	0.132191	0.00060583	0.00060583	0.000617621	0.000617621	0.000600288	0.000600288	0.000605061	0.000605061	0.00142148	0.00142148	0.312865	0.00145544	0.00145544	0.0014146	0.0014146	0.00142584	0.00142584	0.000743406	0.000743406	0.000746636	0.000746636	0.166806	0.000739806	0.000739806	0.000745688	0.000745688	0.000964407	0.000964407	0.000968597	0.000968597	0.000987447	0.000987447	0.210322	0.000967367	0.000967367	0.00115719	0.00115719	0.00116222	0.00116222	0.00118484	0.00118484	0.00115159	0.00115159	0.254372	0.000812379	0.00125038	0.00322084	0.000324153	0.00112175	0.00805832	0.0123494	0.0312033	0.00323106	0.0110931	6.17304e-06	0.000346671	0.000477069	0.000162958	0.000110865	1.35912	3.20282	1.67501	2.17296	2.60733	1.35912	3.20282	1.67501	2.17296	2.60733	0.137048	0.3243	0.172758	0.218098	0.263684
340	-956.7891	-1008.235	51.44631	0.02731653	0.128682	0.000457984	0.000457984	0.000455168	0.000455168	0.000450141	0.000450141	0.000459428	0.000459428	0.00105145	0.00105145	0.303665	0.00105945	0.00105945	0.00104775	0.00104775	0.00106937	0.00106937	0.000737649	0.000737649	0.000747858	0.000747858	0.211727	0.000735051	0.000735051	0.000750216	0.000750216	0.000803153	0.000803153	0.000814269	0.000814269	0.000809264	0.000809264	0.227983	0.000816837	0.000816837	0.000788927	0.000788927	0.000799846	0.000799846	0.000794929	0.000794929	0.000786149	0.000786149	0.228565	0.000545152	0.00193672	0.00131011	0.000191087	0.00225813	0.00542196	0.0189993	0.0129317	0.00190723	0.0220826	6.12061e-06	0.000128985	0.000450589	0.000172744	0.000225053	1.31578	3.06262	2.14859	2.33939	2.29795	1.31578	3.06262	2.14859	2.33939	2.29795	0.132327	0.312121	0.217669	0.23447	0.234905
350	-960.2263	-1010.71	50.48409	0.02201069	0.140645	0.000397596	0.000397596	0.00040028	0.00040028	0.000394906	0.000394906	0.000402397	0.000402397	0.000871489	0.000871489	0.311286	0.00088164	0.00088164	0.000869805	0.000869805	0.000886305	0.000886305	0.000638431	0.000638431	0.000641537	0.000641537	0.22958	0.000637198	0.000637198	0.000649285	0.000649285	0.00059607	0.00059607	0.00059897	0.00059897	0.000603013	0.000603013	0.21147	0.000606203	0.000606203	0.000627095	0.000627095	0.000630146	0.000630146	0.0006344	0.0006344	0.000625884	0.000625884	0.226697	0.000478313	0.000967133	0.00164876	0.0002842	0.00218652	0.00476036	0.00957869	0.0162202	0.00283395	0.0213974	6.20957e-06	0.00011059	0.000689192	6.83624e-05	8.89643e-05	1.43126	3.15243	2.3094	2.15616	2.26839	1.43126	3.15243	2.3094	2.15616	2.26839	0.143835	0.318305	0.234713	0.216278	0.231732
360	-957.0325	-1007.788	50.75582	0.03083152	0.143883	0.000579129	0.000579129	0.000586592	0.000586592	0.000571097	0.000571097	0.000574147	0.000574147	0.00119766	0.00119766	0.30485	0.00122787	0.00122787	0.00119544	0.00119544	0.00120182	0.00120182	0.000725136	0.000725136	0.000733971	0.000733971	0.186954	0.000723791	0.000723791	0.000727657	0.000727657	0.000861921	0.000861921	0.000872422	0.000872422	0.000883665	0.000883665	0.216349	0.000864917	0.000864917	0.00108678	0.00108678	0.00110002	0.00110002	0.0011142	0.0011142	0.00108477	0.00108477	0.274248	0.000416872	0.00164022	0.00295006	0.000230592	0.000765888	0.00415142	0.0161375	0.0286552	0.00230061	0.00760066	9.13636e-06	0.00014449	0.000598532	8.54482e-05	0.00014382	1.47844	3.09472	1.87373	2.22718	2.80822	1.47844	3.09472	1.87373	2.22718	2.80822	0.148505	0.314496	0.192775	0.223315	0.28302
370	-958.337	-1006.312	47.97467	0.0280566	0.136691	0.00049832	0.00049832	0.000505599	0.000505599	0.000491721	0.000491721	0.0004951	0.0004951	0.00108065	0.00108065	0.302583	0.00110776	0.00110776	0.00107735	0.00107735	0.00108476	0.00108476	0.000593241	0.000593241	0.000599369	0.000599369	0.168534	0.000591432	0.000591432	0.000595497	0.000595497	0.00076432	0.00076432	0.000772215	0.000772215	0.000783495	0.000783495	0.211176	0.000767226	0.000767226	0.000987152	0.000987152	0.000997349	0.000997349	0.00101192	0.00101192	0.000984142	0.000984142	0.274618	0.000655026	0.00169474	0.00318026	0.000348068	0.00103778	0.00650763	0.016665	0.0308224	0.00346861	0.0102712	5.60838e-06	0.000220438	8.95542e-05	0.000117646	0.000213237	1.39722	3.06129	1.68055	2.16518	2.79643	1.39722	3.06129	1.68055	2.16518	2.79643	0.140673	0.311284	0.173293	0.21735	0.282579
380	-956.1498	-1007.785	51.63526	0.0327819	0.137103	0.000589627	0.000589627	0.000590621	0.000590621	0.000578143	0.000578143	0.000585526	0.000585526	0.00120171	0.00120171	0.287933	0.00122192	0.00122192	0.0011961	0.0011961	0.00121138	0.00121138	0.000726146	0.000726146	0.000737114	0.000737114	0.17428	0.000722757	0.000722757	0.000731987	0.000731987	0.000940495	0.000940495	0.0009547	0.0009547	0.00095631	0.00095631	0.220956	0.00094806	0.00094806	0.000997218	0.000997218	0.00101228	0.00101228	0.00101399	0.00101399	0.000992565	0.000992565	0.237274	0.000805978	0.00232859	0.00250112	0.000335544	0.00161689	0.00799534	0.022756	0.0244009	0.00334422	0.0159116	6.20436e-06	0.000310106	0.00044231	9.97595e-05	0.000124335	1.40616	2.90917	1.7579	2.27681	2.41413	1.40616	2.90917	1.7579	2.27681	2.41413	0.141791	0.297595	0.180116	0.228555	0.245306
390	-960.8701	-1010.252	49.38229	0.02700186	0.127906	0.000452512	0.000452512	0.000451548	0.000451548	0.000442621	0.000442621	0.000444973	0.000444973	0.000941722	0.000941722	0.276872	0.000958393	0.000958393	0.000939447	0.000939447	0.000944438	0.000944438	0.000669042	0.000669042	0.00068234	0.00068234	0.196283	0.000667426	0.000667426	0.000670972	0.000670972	0.000713406	0.000713406	0.000727585	0.000727585	0.000726035	0.000726035	0.205161	0.000715463	0.000715463	0.000887901	0.000887901	0.000905549	0.000905549	0.000903619	0.000903619	0.000885756	0.000885756	0.256699	0.000699609	0.00270108	0.00248219	0.000456282	0.000990018	0.00694748	0.0263004	0.0242207	0.00454209	0.00980313	8.24791e-06	0.000515729	0.000453497	0.000161857	9.89667e-05	1.30542	2.77071	1.96844	2.09896	2.61236	1.30542	2.77071	1.96844	2.09896	2.61236	0.131489	0.28444	0.201662	0.210926	0.263864
400	-965.1701	-1015.155	49.98486	0.03014865	0.133971	0.000536805	0.000536805	0.000528808	0.000528808	0.000518652	0.000518652	0.000532944	0.000532944	0.000980791	0.000980791	0.260277	0.000996301	0.000996301	0.000977168	0.000977168	0.0010041	0.0010041	0.000753855	0.000753855	0.000777357	0.000777357	0.197074	0.00075107	0.00075107	0.000771767	0.000771767	0.00092004	0.00092004	0.000948723	0.000948723	0.000934589	0.000934589	0.235899	0.000941901	0.000941901	0.000860138	0.000860138	0.000886954	0.000886954	0.00087374	0.00087374	0.000856961	0.000856961	0.226618	0.000760101	0.00390141	0.00235352	0.000387908	0.00315422	0.00754367	0.0375492	0.022994	0.00386409	0.0305777	1.17821e-05	0.000287835	0.000406806	0.00024609	0.000140673	1.37094	2.58291	1.98528	2.42293	2.26517	1.37094	2.58291	1.98528	2.42293	2.26517	0.138205	0.268194	0.203182	0.24339	0.233573
410	-960.2924	-1009.3	49.00806	0.03859802	0.131386	0.000662704	0.000662704	0.000663314	0.000663314	0.000655552	0.000655552	0.000665693	0.000665693	0.00153689	0.00153689	0.307805	0.00154613	0.00154613	0.00152804	0.00152804	0.00155167	0.00155167	0.000881815	0.000881815	0.000886296	0.000886296	0.17677	0.000876732	0.000876732	0.000890295	0.000890295	0.000985053	0.000985053	0.000990059	0.000990059	0.000990971	0.000990971	0.195155	0.000994525	0.000994525	0.00113065	0.00113065	0.0011364	0.0011364	0.00113744	0.00113744	0.00112413	0.00112413	0.227465	0.000858943	0.00137152	0.00146484	0.00027755	0.0018288	0.00851628	0.0135296	0.0144369	0.00276782	0.0179596	1.17175e-05	0.000399287	0.000436528	0.000240357	0.000109179	1.35497	3.15831	1.81212	2.02428	2.32348	1.35497	3.15831	1.81212	2.02428	2.32348	0.13668	0.32013	0.18384	0.203076	0.236522
420	-965.5707	-1010.67	45.09966	0.03815268	0.145035	0.000725564	0.000725564	0.000749461	0.000749461	0.000717933	0.000717933	0.000724259	0.000724259	0.00156905	0.00156905	0.319287	0.00163525	0.00163525	0.00156646	0.00156646	0.00158026	0.00158026	0.000726479	0.000726479	0.000732988	0.000732988	0.152701	0.000725279	0.000725279	0.00073167	0.00073167	0.00107459	0.00107459	0.00108421	0.00108421	0.00111992	0.00111992	0.216369	0.00108226	0.00108226	0.00129469	0.00129469	0.00130629	0.00130629	0.00134932	0.00134932	0.00129255	0.00129255	0.262984	0.000442908	0.00134288	0.00468071	0.000277105	0.00116069	0.00440955	0.0132509	0.0447141	0.0027634	0.0114737	5.74645e-06	7.01498e-05	0.00131583	0.000172219	0.00035637	1.50123	3.27553	1.51659	2.2433	2.70279	1.50123	3.27553	1.51659	2.2433	2.70279	0.150869	0.331989	0.158534	0.225091	0.27347
430	-957.364	-1008.602	51.23798	0.03757273	0.131825	0.000649112	0.000649112	0.000642564	0.000642564	0.000640895	0.000640895	0.000648363	0.000648363	0.00148266	0.00148266	0.306574	0.00148097	0.00148097	0.00147713	0.00147713	0.00149434	0.00149434	0.00115031	0.00115031	0.00116071	0.00116071	0.235454	0.00114602	0.00114602	0.00115937	0.00115937	0.00108	0.00108	0.00108976	0.00108976	0.00107877	0.00107877	0.220487	0.0010885	0.0010885	0.00128217	0.00128217	0.00129376	0.00129376	0.00128071	0.00128071	0.00127738	0.00127738	0.264812	0.000639278	0.00154899	0.000524582	0.000263553	0.00143176	0.00635217	0.0152537	0.00521844	0.00262861	0.0141155	8.22654e-06	0.000266831	0.000428878	0.000118203	0.000109852	1.36101	3.13684	2.4337	2.28493	2.71266	1.36101	3.13684	2.4337	2.28493	2.71266	0.136987	0.318444	0.244687	0.229161	0.27508
440	-957.1448	-1007.294	50.14964	0.0364532	0.126119	0.000596786	0.000596786	0.000602378	0.000602378	0.000593972	0.000593972	0.000597416	0.000597416	0.00157066	0.00157066	0.332335	0.00158635	0.00158635	0.00156421	0.00156421	0.00157328	0.00157328	0.000834156	0.000834156	0.000834665	0.000834665	0.178151	0.000830728	0.000830728	0.000835545	0.000835545	0.000985366	0.000985366	0.000985968	0.000985968	0.000995205	0.000995205	0.207509	0.000987007	0.000987007	0.00118131	0.00118131	0.00118203	0.00118203	0.00119311	0.00119311	0.00117646	0.00117646	0.250215	0.000838117	0.00089966	0.001845	0.000423763	0.00100602	0.00831151	0.00891638	0.0181158	0.00421975	0.00995995	9.10451e-06	0.000182563	0.000469996	0.0002795	0.000189833	1.29803	3.41832	1.81542	2.14451	2.57095	1.29803	3.41832	1.81542	2.14451	2.57095	0.1309	0.344924	0.184822	0.215416	0.259681
450	-964.6947	-1010.47	45.77501	0.02853172	0.122172	0.000450081	0.000450081	0.000454265	0.000454265	0.000447397	0.000447397	0.000455178	0.000455178	0.00121312	0.00121312	0.33159	0.00122865	0.00122865	0.00121008	0.00121008	0.00123112	0.00123112	0.000763102	0.000763102	0.000765757	0.000765757	0.210523	0.000761189	0.000761189	0.000774428	0.000774428	0.000785381	0.000785381	0.000788113	0.000788113	0.00079544	0.00079544	0.213393	0.000797037	0.000797037	0.000953377	0.000953377	0.000956693	0.000956693	0.000965587	0.000965587	0.000950987	0.000950987	0.263544	0.000480548	0.000830075	0.00176743	0.00022868	0.00197181	0.0047825	0.00823241	0.0173674	0.00228158	0.0193368	1.01161e-05	0.000303833	0.000847878	0.000492288	0.000116153	1.25159	3.38519	2.12943	2.1916	2.66039	1.25159	3.38519	2.12943	2.1916	2.66039	0.125786	0.341356	0.216652	0.219725	0.271197
460	-962.9407	-1014.28	51.33907	0.03464273	0.139898	0.000625508	0.000625508	0.000636805	0.000636805	0.000620868	0.000620868	0.000632458	0.000632458	0.00148979	0.00148979	0.33104	0.00151178	0.00151178	0.00147394	0.00147394	0.00150146	0.00150146	0.000568273	0.000568273	0.000566429	0.000566429	0.128554	0.000562228	0.000562228	0.000572723	0.000572723	0.000927221	0.000927221	0.000924212	0.000924212	0.000940904	0.000940904	0.204505	0.000934481	0.000934481	0.00109763	0.00109763	0.00109407	0.00109407	0.00111383	0.00111383	0.00108595	0.00108595	0.24661	0.00140635	0.00107729	0.00290278	0.000327489	0.00220037	0.0138684	0.0106581	0.028209	0.0032642	0.02153	5.06319e-06	0.000256578	0.000374653	0.000232207	0.000182438	1.42908	3.39265	1.29411	2.11152	2.49959	1.42908	3.39265	1.29411	2.11152	2.49959	0.144929	0.342994	0.133093	0.211959	0.255393
470	-956.7704	-1008.66	51.88963	0.03533418	0.147506	0.000679419	0.000679419	0.000677321	0.000677321	0.000673682	0.000673682	0.000677653	0.000677653	0.00146433	0.00146433	0.321744	0.00146857	0.00146857	0.00146068	0.00146068	0.00146929	0.00146929	0.000969114	0.000969114	0.000974931	0.000974931	0.212277	0.000966698	0.000966698	0.000972397	0.000972397	0.00102671	0.00102671	0.00103288	0.00103288	0.00102969	0.00102969	0.223685	0.00103019	0.00103019	0.00119197	0.00119197	0.00119912	0.00119912	0.00119542	0.00119542	0.001189	0.001189	0.26122	0.0006596	0.00126382	0.000951121	0.000408704	0.00100062	0.00655278	0.0124805	0.0094216	0.00407041	0.00990706	4.75685e-06	0.000114235	0.000512034	0.000175514	9.34473e-05	1.51907	3.29366	2.17979	2.30934	2.68105	1.51907	3.29366	2.17979	2.30934	2.68105	0.152922	0.33347	0.220043	0.231924	0.270771
480	-958.7557	-1010.729	51.97353	0.02223558	0.137759	0.000390898	0.000390898	0.000394417	0.000394417	0.000387555	0.000387555	0.000396747	0.000396747	0.000938374	0.000938374	0.329511	0.000945121	0.000945121	0.000928676	0.000928676	0.000950704	0.000950704	0.000593801	0.000593801	0.000592734	0.000592734	0.210391	0.000587664	0.000587664	0.000601603	0.000601603	0.000653209	0.000653209	0.000652035	0.000652035	0.000657906	0.000657906	0.227414	0.000661792	0.000661792	0.000700461	0.000700461	0.000699202	0.000699202	0.000705498	0.000705498	0.000693223	0.000693223	0.249649	0.00124467	0.0010627	0.00197259	0.000198372	0.00257497	0.0122937	0.0105152	0.0193444	0.00197979	0.0251033	4.6364e-06	0.000129611	0.000588634	0.000150576	9.43868e-05	1.3916	3.33461	2.11014	2.32125	2.48916	1.3916	3.33461	2.11014	2.32125	2.48916	0.140898	0.337037	0.215143	0.232664	0.255245
